"Auto Increment","Record ID","Created On","Codigo Vitrine - Automatico","Data/Hora - Cod Vitrine Criado"
11610,98rdPxVrZw,"2022-05-10 18:12:00",133368,"2022-05-10 18:12:00"
11609,2ejloWGQo9,"2022-05-10 08:55:28",133367,"2022-05-10 08:55:28"
11608,ykNOqX3jDY,"2022-05-10 08:55:15",133366,"2022-05-10 08:55:15"
11607,GArg3qbrmR,"2022-05-10 08:55:01",133365,"2022-05-10 08:55:01"
11606,6WQbpELrnB,"2022-05-10 08:54:41",133364,"2022-05-10 08:54:41"
11605,aANB106r1b,"2022-05-10 08:54:17",133363,"2022-05-10 08:54:17"
11604,PzQ4m1kjJG,"2022-05-10 08:53:59",133362,"2022-05-10 08:53:59"
11603,m9N0EdlQzq,"2022-05-10 08:53:39",133361,"2022-05-10 08:53:39"
11602,MXQJwVZjZ6,"2022-05-10 08:53:20",133360,"2022-05-10 08:53:20"
11601,VWQWqJ0rZ4,"2022-05-10 07:19:04",133359,"2022-05-10 07:19:04"
11600,a6jMYD4j75,"2022-05-10 07:18:47",133358,"2022-05-10 07:18:47"
11599,3kjZRO1j6V,"2022-05-10 07:18:17",133357,"2022-05-10 07:18:17"
11598,98rdPxKrZw,"2022-05-10 00:31:53",133356,"2022-05-10 00:31:53"
11597,2ejloWMQo9,"2022-05-10 00:31:47",133355,"2022-05-10 00:31:47"
11596,ykNOqX1jDY,"2022-05-10 00:31:40",133354,"2022-05-10 00:31:40"
11595,GArg3qvrmR,"2022-05-10 00:31:32",133353,"2022-05-10 00:31:32"
11594,6WQbpEnrnB,"2022-05-10 00:30:44",133352,"2022-05-10 00:30:44"
11593,aANB10lr1b,"2022-05-10 00:30:35",133351,"2022-05-10 00:30:35"
11592,PzQ4m1XjJG,"2022-05-09 19:13:41",133350,"2022-05-09 19:13:41"
11591,m9N0EdJQzq,"2022-05-09 19:13:25",133349,"2022-05-09 19:13:25"
11590,MXQJwVzjZ6,"2022-05-09 19:13:05",133348,"2022-05-09 19:13:05"
11589,VWQWqJerZ4,"2022-05-09 19:12:55",133347,"2022-05-09 19:12:55"
11588,a6jMYDZj75,"2022-05-09 19:12:45",133346,"2022-05-09 19:12:45"
11587,74QYRbJjBE,"2022-05-09 19:12:30",133345,"2022-05-09 19:12:30"
11586,AXQv2y0QLY,"2022-05-09 18:07:26",133344,"2022-05-09 18:07:26"
11585,3GN6Denjzx,"2022-05-09 18:06:51",133343,"2022-05-09 18:06:51"
11584,03rzkX5N69,"2022-05-09 18:06:38",133342,"2022-05-09 18:06:38"
11583,X6QageJrZk,"2022-05-09 18:06:25",133341,"2022-05-09 18:06:25"
11582,DzjG6ogQYp,"2022-05-09 18:06:10",133340,"2022-05-09 18:06:10"
11581,OGQ3G9VQln,"2022-05-09 18:05:54",133339,"2022-05-09 18:05:54"
11580,awrRZ7vr5k,"2022-05-09 18:04:22",133338,"2022-05-09 18:04:22"
11579,VXr7YEOQJe,"2022-05-09 18:02:52",133337,"2022-05-09 18:02:52"
11578,0VNq2Z6Qml,"2022-05-09 16:18:55",133336,"2022-05-09 16:18:55"
11577,4yQkmvmrgP,"2022-05-09 16:18:32",133335,"2022-05-09 16:18:32"
11576,8qQPqLEj16,"2022-05-09 11:10:28",133334,"2022-05-09 11:10:28"
11575,loNLEnRQM8,"2022-05-08 18:57:09",133333,"2022-05-08 18:57:09"
11574,GWN51mENlA,"2022-05-08 18:56:56",133332,"2022-05-08 18:56:56"
11573,xPjXv47NKG,"2022-05-08 08:35:22",133331,"2022-05-08 08:35:22"
11572,5nQxdDRQxY,"2022-05-08 08:34:58",133330,"2022-05-08 08:34:58"
11571,72Np2kljwv,"2022-05-08 08:34:33",133329,"2022-05-08 08:34:33"
11570,Z9Q2Xoor2m,"2022-05-08 08:34:20",133328,"2022-05-08 08:34:20"
11569,oOjDqLvrB9,"2022-05-08 08:34:03",133327,"2022-05-08 08:34:03"
11568,bEjEqPkjK5,"2022-05-08 08:33:35",133326,"2022-05-08 08:33:35"
11567,YZjn7LxrPv,"2022-05-08 08:33:05",133325,"2022-05-08 08:33:05"
11566,blNedemrxw,"2022-05-07 13:10:51",133324,"2022-05-07 13:10:51"
11565,PEryYM0rOn,"2022-05-07 13:10:36",133323,"2022-05-07 13:10:36"
11564,kMjmo5XNvV,"2022-05-07 13:10:24",133322,"2022-05-07 13:10:24"
11563,9EjVmgEQo2,"2022-05-07 13:09:41",133321,"2022-05-07 13:09:41"
11562,GDN1EY9Neq,"2022-05-07 09:41:11",133320,"2022-05-07 09:41:11"
11561,b1rADx6jKk,"2022-05-07 09:35:25",133319,"2022-05-07 09:35:25"
11560,68j9Vmkr2V,"2022-05-07 09:35:10",133318,"2022-05-07 09:35:10"
11559,VarwxzPNOR,"2022-05-07 09:34:42",133317,"2022-05-07 09:34:42"
11558,5MjK2G8Q0k,"2022-05-07 09:34:30",133316,"2022-05-07 09:34:30"
11557,X9Qo9PprwY,"2022-05-07 09:34:16",133315,"2022-05-07 09:34:16"
11556,DXQ81VZjYR,"2022-05-07 09:31:54",133314,"2022-05-07 09:31:54"
11555,3kjZRZ1j6V,"2022-05-07 09:31:32",133313,"2022-05-07 09:31:32"
11554,98rdPyKrZw,"2022-05-07 09:31:01",133312,"2022-05-07 09:31:01"
11553,2ejloXMQo9,"2022-05-07 09:30:34",133311,"2022-05-07 09:30:34"
11552,ykNOqM1jDY,"2022-05-06 22:08:27",133310,"2022-05-06 22:08:27"
11551,GArg3EvrmR,"2022-05-06 22:08:20",133309,"2022-05-06 22:08:20"
11550,6WQbpVnrnB,"2022-05-06 22:08:12",133308,"2022-05-06 22:08:12"
11549,aANB1Xlr1b,"2022-05-06 22:08:01",133307,"2022-05-06 22:08:01"
11548,PzQ4mwXjJG,"2022-05-06 22:07:51",133306,"2022-05-06 22:07:51"
11547,m9N0EZJQzq,"2022-05-06 22:07:40",133305,"2022-05-06 22:07:40"
11546,MXQJw3zjZ6,"2022-05-06 22:07:06",133304,"2022-05-06 22:07:06"
11545,VWQWqOerZ4,"2022-05-06 18:57:17",133303,"2022-05-06 18:57:17"
11544,a6jMYzZj75,"2022-05-06 18:57:06",133302,"2022-05-06 18:57:06"
11543,74QYRdJjBE,"2022-05-06 18:56:51",133301,"2022-05-06 18:56:51"
11542,AXQv2a0QLY,"2022-05-06 18:56:37",133300,"2022-05-06 18:56:37"
11541,3GN6DAnjzx,"2022-05-06 18:56:25",133299,"2022-05-06 18:56:25"
11540,03rzkW5N69,"2022-05-06 18:56:15",133298,"2022-05-06 18:56:15"
11539,X6Qag1JrZk,"2022-05-06 18:56:04",133297,"2022-05-06 18:56:04"
11538,DzjG6qgQYp,"2022-05-06 17:13:49",133296,"2022-05-06 17:13:49"
11537,OGQ3GKVQln,"2022-05-06 17:12:32",133295,"2022-05-06 17:12:32"
11536,awrRZ0vr5k,"2022-05-06 17:11:34",133294,"2022-05-06 17:11:34"
11535,VXr7Y1OQJe,"2022-05-05 21:58:15",133293,"2022-05-05 21:58:15"
11534,0VNq2q6Qml,"2022-05-05 21:58:07",133292,"2022-05-05 21:58:07"
11533,4yQkmxmrgP,"2022-05-05 21:58:00",133291,"2022-05-05 21:58:00"
11532,8qQPqWEj16,"2022-05-05 21:57:44",133290,"2022-05-05 21:57:44"
11531,loNLEaRQM8,"2022-05-05 21:57:33",133289,"2022-05-05 21:57:33"
11530,GWN519ENlA,"2022-05-05 21:57:25",133288,"2022-05-05 21:57:25"
11529,xPjXvl7NKG,"2022-05-05 21:57:17",133287,"2022-05-05 21:57:17"
11528,5nQxd6RQxY,"2022-05-05 19:51:00",133286,"2022-05-05 19:51:00"
11527,72Np2qljwv,"2022-05-05 19:50:38",133285,"2022-05-05 19:50:38"
11526,Z9Q2Xvor2m,"2022-05-05 19:50:17",133284,"2022-05-05 19:50:17"
11525,oOjDqvvrB9,"2022-05-05 19:49:56",133283,"2022-05-05 19:49:56"
11524,bEjEqvkjK5,"2022-05-05 19:44:43",133282,"2022-05-05 19:44:43"
11523,YZjn7PxrPv,"2022-05-05 19:44:17",133281,"2022-05-05 19:44:17"
11522,blNednmrxw,"2022-05-05 19:43:58",133280,"2022-05-05 19:43:58"
11521,PEryYJ0rOn,"2022-05-05 19:43:37",133279,"2022-05-05 19:43:37"
11520,kMjmoLXNvV,"2022-05-05 19:21:16",133278,"2022-05-05 19:21:16"
11519,9EjVmOEQo2,"2022-05-05 19:21:04",133277,"2022-05-05 19:21:04"
11518,GDN1Ev9Neq,"2022-05-05 19:20:44",133276,"2022-05-05 19:20:44"
11517,b1rADv6jKk,"2022-05-05 19:20:37",133275,"2022-05-05 19:20:37"
11516,68j9Vvkr2V,"2022-05-05 19:20:29",133274,"2022-05-05 19:20:29"
11515,VarwxMPNOR,"2022-05-05 19:20:18",133273,"2022-05-05 19:20:18"
11514,5MjK2v8Q0k,"2022-05-05 19:07:21",133272,"2022-05-05 19:07:21"
11513,X9Qo9kprwY,"2022-05-05 19:05:27",133271,"2022-05-05 19:05:27"
11512,DXQ81vZjYR,"2022-05-05 19:05:18",133270,"2022-05-05 19:05:18"
11511,3kjZR81j6V,"2022-05-05 19:05:10",133269,"2022-05-05 19:05:10"
11510,98rdPeKrZw,"2022-05-05 19:04:56",133268,"2022-05-05 19:04:56"
11509,2ejlo5MQo9,"2022-05-05 19:04:45",133267,"2022-05-05 19:04:45"
11508,ykNOqW1jDY,"2022-05-05 19:04:38",133266,"2022-05-05 19:04:38"
11507,GArg3DvrmR,"2022-05-05 19:04:21",133265,"2022-05-05 19:04:21"
11506,6WQbpmnrnB,"2022-05-05 19:04:06",133264,"2022-05-05 19:04:06"
11505,aANB1vlr1b,"2022-05-05 19:03:44",133263,"2022-05-05 19:03:44"
11504,PzQ4mvXjJG,"2022-05-05 19:03:32",133262,"2022-05-05 19:03:32"
11503,m9N0EvJQzq,"2022-05-05 17:42:42",133261,"2022-05-05 17:42:42"
11502,MXQJwvzjZ6,"2022-05-05 17:41:37",133260,"2022-05-05 17:41:37"
11501,VWQWqlerZ4,"2022-05-05 06:19:18",133259,"2022-05-05 06:19:18"
11500,a6jMYvZj75,"2022-05-05 06:19:04",133258,"2022-05-05 06:19:04"
11499,3kjZR80j6V,"2022-05-05 06:18:20",133257,"2022-05-05 06:18:20"
11498,98rdPeDrZw,"2022-05-05 06:18:04",133256,"2022-05-05 06:18:04"
11497,2ejlo5aQo9,"2022-05-05 06:17:46",133255,"2022-05-05 06:17:46"
11496,ykNOqWJjDY,"2022-05-05 06:17:31",133254,"2022-05-05 06:17:31"
11495,GArg3DOrmR,"2022-05-05 06:17:01",133253,"2022-05-05 06:17:01"
11494,6WQbpm3rnB,"2022-05-05 06:16:42",133252,"2022-05-05 06:16:42"
11493,aANB1vdr1b,"2022-05-05 06:16:21",133251,"2022-05-05 06:16:21"
11492,PzQ4mvBjJG,"2022-05-05 00:45:51",133250,"2022-05-05 00:45:51"
11491,m9N0EvMQzq,"2022-05-05 00:45:40",133249,"2022-05-05 00:45:40"
11490,MXQJwvqjZ6,"2022-05-05 00:45:29",133248,"2022-05-05 00:45:29"
11489,VWQWqlqrZ4,"2022-05-05 00:44:38",133247,"2022-05-05 00:44:38"
11488,a6jMYvPj75,"2022-05-04 19:37:26",133246,"2022-05-04 19:37:26"
11487,74QYRZ1jBE,"2022-05-04 19:36:52",133245,"2022-05-04 19:36:52"
11486,AXQv2znQLY,"2022-05-04 19:36:38",133244,"2022-05-04 19:36:38"
11485,3GN6Dv9jzx,"2022-05-04 16:44:08",133243,"2022-05-04 16:44:08"
11484,03rzk0pN69,"2022-05-04 16:31:27",133242,"2022-05-04 16:31:27"
11483,X6QagyerZk,"2022-05-04 16:30:30",133241,"2022-05-04 16:30:30"
11482,DzjG67qQYp,"2022-05-04 16:29:55",133240,"2022-05-04 16:29:55"
11481,OGQ3GwvQln,"2022-05-04 16:28:13",133239,"2022-05-04 16:28:13"
11480,awrRZbbr5k,"2022-05-04 16:27:23",133238,"2022-05-04 16:27:23"
11479,VXr7YV8QJe,"2022-05-04 16:23:29",133237,"2022-05-04 16:23:29"
11478,0VNq23PQml,"2022-05-04 16:20:00",133236,"2022-05-04 16:20:00"
11477,4yQkmLGrgP,"2022-05-04 16:12:51",133235,"2022-05-04 16:12:51"
11476,8qQPq4Mj16,"2022-05-04 16:05:57",133234,"2022-05-04 16:05:57"
11475,loNLEMKQM8,"2022-05-04 16:04:44",133233,"2022-05-04 16:04:44"
11474,GWN51AYNlA,"2022-05-04 16:01:53",133232,"2022-05-04 16:01:53"
11473,xPjXv81NKG,"2022-05-04 15:59:00",133231,"2022-05-04 15:59:00"
11472,5nQxd4qQxY,"2022-05-03 22:47:12",133230,"2022-05-03 22:47:12"
11471,72Np2Rzjwv,"2022-05-03 22:47:04",133229,"2022-05-03 22:47:04"
11470,Z9Q2XYqr2m,"2022-05-03 22:46:57",133228,"2022-05-03 22:46:57"
11469,oOjDqPorB9,"2022-05-03 22:46:49",133227,"2022-05-03 22:46:49"
11468,bEjEqkEjK5,"2022-05-03 22:46:24",133226,"2022-05-03 22:46:24"
11467,YZjn7qZrPv,"2022-05-03 19:58:32",133225,"2022-05-03 19:58:32"
11466,blNedDwrxw,"2022-05-03 19:58:18",133224,"2022-05-03 19:58:18"
11465,PEryYBorOn,"2022-05-03 19:57:57",133223,"2022-05-03 19:57:57"
11464,kMjmokMNvV,"2022-05-03 19:56:57",133222,"2022-05-03 19:56:57"
11463,9EjVmd7Qo2,"2022-05-03 18:55:25",133221,"2022-05-03 18:55:25"
11462,GDN1EoONeq,"2022-05-03 18:55:11",133220,"2022-05-03 18:55:11"
11461,b1rADXOjKk,"2022-05-03 18:54:57",133219,"2022-05-03 18:54:57"
11460,68j9Vy0r2V,"2022-05-03 16:00:00",133218,"2022-05-03 16:00:00"
11459,Varwx0kNOR,"2022-05-03 15:59:37",133217,"2022-05-03 15:59:37"
11458,5MjK2aRQ0k,"2022-05-03 15:59:25",133216,"2022-05-03 15:59:25"
11457,X9Qo97lrwY,"2022-05-03 15:59:12",133215,"2022-05-03 15:59:12"
11456,DXQ81mbjYR,"2022-05-03 15:58:59",133214,"2022-05-03 15:58:59"
11455,3kjZRK0j6V,"2022-05-03 15:58:44",133213,"2022-05-03 15:58:44"
11454,98rdPEDrZw,"2022-05-03 15:58:30",133212,"2022-05-03 15:58:30"
11453,2ejloPaQo9,"2022-05-03 15:58:14",133211,"2022-05-03 15:58:13"
11452,ykNOq0JjDY,"2022-05-03 15:57:52",133210,"2022-05-03 15:57:52"
11451,GArg3pOrmR,"2022-05-03 15:57:39",133209,"2022-05-03 15:57:39"
11450,6WQbpe3rnB,"2022-05-03 15:56:57",133208,"2022-05-03 15:56:57"
11449,aANB15dr1b,"2022-05-03 15:56:41",133207,"2022-05-03 15:56:41"
11448,PzQ4m9BjJG,"2022-05-03 15:56:13",133206,"2022-05-03 15:56:13"
11447,m9N0E8MQzq,"2022-05-03 15:55:57",133205,"2022-05-03 15:55:57"
11446,MXQJwGqjZ6,"2022-05-03 15:55:43",133204,"2022-05-03 15:55:43"
11445,VWQWqZqrZ4,"2022-05-02 22:23:17",133203,"2022-05-02 22:23:17"
11444,a6jMYWPj75,"2022-05-02 22:23:09",133202,"2022-05-02 22:23:09"
11443,74QYRo1jBE,"2022-05-02 22:22:42",133201,"2022-05-02 22:22:42"
11442,AXQv2JnQLY,"2022-05-02 22:22:34",133200,"2022-05-02 22:22:34"
11441,3GN6D19jzx,"2022-05-02 22:22:25",133199,"2022-05-02 22:22:25"
11440,03rzkbpN69,"2022-05-02 22:22:16",133198,"2022-05-02 22:22:16"
11439,X6QagwerZk,"2022-05-02 21:25:18",133197,"2022-05-02 21:25:18"
11438,DzjG6xqQYp,"2022-05-02 21:25:07",133196,"2022-05-02 21:25:07"
11437,OGQ3GOvQln,"2022-05-02 21:24:51",133195,"2022-05-02 21:24:51"
11436,awrRZMbr5k,"2022-05-02 21:24:35",133194,"2022-05-02 21:24:35"
11435,VXr7Y88QJe,"2022-05-02 19:16:32",133193,"2022-05-02 19:16:32"
11434,0VNq2LPQml,"2022-05-02 19:16:02",133192,"2022-05-02 19:16:02"
11433,4yQkmDGrgP,"2022-05-02 19:15:38",133191,"2022-05-02 19:15:38"
11432,8qQPq3Mj16,"2022-05-02 19:15:14",133190,"2022-05-02 19:15:14"
11431,loNLEkKQM8,"2022-05-02 19:14:52",133189,"2022-05-02 19:14:52"
11430,GWN51dYNlA,"2022-05-02 19:14:38",133188,"2022-05-02 19:14:38"
11429,xPjXvb1NKG,"2022-05-02 19:14:14",133187,"2022-05-02 19:14:14"
11428,5nQxdGqQxY,"2022-05-02 19:11:37",133186,"2022-05-02 19:11:37"
11427,72Np25zjwv,"2022-05-02 19:11:00",133185,"2022-05-02 19:11:00"
11426,Z9Q2Xgqr2m,"2022-05-02 19:10:01",133184,"2022-05-02 19:10:01"
11425,oOjDqDorB9,"2022-05-02 19:08:31",133183,"2022-05-02 19:08:31"
11424,bEjEq2EjK5,"2022-05-02 19:07:55",133182,"2022-05-02 19:07:55"
11423,YZjn7xZrPv,"2022-05-02 18:46:04",133181,"2022-05-02 18:46:04"
11422,blNedVwrxw,"2022-05-02 18:45:51",133180,"2022-05-02 18:45:51"
11421,PEryYvorOn,"2022-05-02 18:45:35",133179,"2022-05-02 18:45:35"
11420,kMjmopMNvV,"2022-05-02 18:45:19",133178,"2022-05-02 18:45:19"
11419,9EjVm47Qo2,"2022-05-02 18:45:01",133177,"2022-05-02 18:45:01"
11418,GDN1EbONeq,"2022-05-02 18:44:51",133176,"2022-05-02 18:44:51"
11417,b1rADeOjKk,"2022-05-02 18:34:29",133175,"2022-05-02 18:34:29"
11416,68j9VK0r2V,"2022-05-02 18:34:16",133174,"2022-05-02 18:34:16"
11415,Varwx3kNOR,"2022-05-02 18:33:53",133173,"2022-05-02 18:33:53"
11414,5MjK2PRQ0k,"2022-05-02 18:33:36",133172,"2022-05-02 18:33:36"
11413,X9Qo9XlrwY,"2022-05-02 18:33:17",133171,"2022-05-02 18:33:17"
11412,DXQ81objYR,"2022-05-02 18:32:45",133170,"2022-05-02 18:32:45"
11411,3kjZRY0j6V,"2022-05-02 18:32:29",133169,"2022-05-02 18:32:29"
11410,98rdP1DrZw,"2022-05-02 18:32:17",133168,"2022-05-02 18:32:17"
11409,2ejlo2aQo9,"2022-05-02 16:50:36",133167,"2022-05-02 16:50:36"
11408,ykNOqRJjDY,"2022-05-02 16:49:58",133166,"2022-05-02 16:49:58"
11407,GArg3yOrmR,"2022-05-02 09:38:18",133165,"2022-05-02 09:38:18"
11406,6WQbp93rnB,"2022-05-01 20:48:05",133164,"2022-05-01 20:48:05"
11405,aANB1ndr1b,"2022-05-01 20:47:53",133163,"2022-05-01 20:47:53"
11404,PzQ4mlBjJG,"2022-04-30 21:29:52",133162,"2022-04-30 21:29:52"
11403,m9N0EBMQzq,"2022-04-30 21:29:42",133161,"2022-04-30 21:29:42"
11402,MXQJwLqjZ6,"2022-04-30 21:29:27",133160,"2022-04-30 21:29:27"
11401,VWQWqBqrZ4,"2022-04-30 21:28:55",133159,"2022-04-30 21:28:55"
11400,a6jMYqPj75,"2022-04-30 21:28:43",133158,"2022-04-30 21:28:43"
11399,3kjZRY5j6V,"2022-04-30 15:36:41",133157,"2022-04-30 15:36:41"
11398,98rdP1OrZw,"2022-04-30 15:32:08",133156,"2022-04-30 15:32:08"
11397,2ejlo26Qo9,"2022-04-30 15:27:39",133155,"2022-04-30 15:27:39"
11396,ykNOqRPjDY,"2022-04-30 15:27:05",133154,"2022-04-30 15:27:05"
11395,GArg3eqrmR,"2022-04-30 15:24:57",133153,"2022-04-30 15:24:57"
11394,6WQbpAVrnB,"2022-04-30 15:24:09",133152,"2022-04-30 15:24:09"
11393,aANB1avr1b,"2022-04-30 15:23:32",133151,"2022-04-30 15:23:32"
11392,PzQ4ma9jJG,"2022-04-30 15:22:58",133150,"2022-04-30 15:22:58"
11391,m9N0EaBQzq,"2022-04-30 15:22:14",133149,"2022-04-30 15:22:14"
11390,MXQJwaajZ6,"2022-04-30 15:01:54",133148,"2022-04-30 15:01:54"
11389,VWQWqbGrZ4,"2022-04-30 15:01:45",133147,"2022-04-30 15:01:45"
11388,a6jMYa3j75,"2022-04-30 15:01:35",133146,"2022-04-30 15:01:35"
11387,74QYROpjBE,"2022-04-30 14:25:26",133145,"2022-04-30 14:25:26"
11386,AXQv23AQLY,"2022-04-30 12:44:54",133144,"2022-04-30 12:44:54"
11385,3GN6Da6jzx,"2022-04-30 12:44:42",133143,"2022-04-30 12:44:42"
11384,03rzk6qN69,"2022-04-30 12:44:10",133142,"2022-04-30 12:44:10"
11383,X6Qag9krZk,"2022-04-30 12:43:41",133141,"2022-04-30 12:43:41"
11382,DzjG6aOQYp,"2022-04-30 11:53:26",133140,"2022-04-30 11:53:26"
11381,OGQ3GaDQln,"2022-04-30 11:51:56",133139,"2022-04-30 11:51:56"
11380,awrRZWlr5k,"2022-04-30 11:50:12",133138,"2022-04-30 11:50:12"
11379,VXr7Ya7QJe,"2022-04-30 11:48:43",133137,"2022-04-30 11:48:43"
11378,0VNq2PWQml,"2022-04-30 11:47:44",133136,"2022-04-30 11:47:44"
11377,4yQkm2ErgP,"2022-04-30 11:46:19",133135,"2022-04-30 11:46:19"
11376,8qQPqaVj16,"2022-04-30 11:45:25",133134,"2022-04-30 11:45:25"
11375,loNLE67QM8,"2022-04-30 11:44:32",133133,"2022-04-30 11:44:32"
11374,GWN51a8NlA,"2022-04-30 11:43:58",133132,"2022-04-30 11:43:58"
11373,xPjXvg6NKG,"2022-04-30 11:43:25",133131,"2022-04-30 11:43:25"
11372,5nQxdvbQxY,"2022-04-30 11:39:22",133130,"2022-04-30 11:39:22"
11371,72Np2Lvjwv,"2022-04-29 19:19:44",133129,"2022-04-29 19:19:44"
11370,Z9Q2Xamr2m,"2022-04-29 19:19:27",133128,"2022-04-29 19:19:27"
11369,oOjDqaMrB9,"2022-04-29 19:19:08",133127,"2022-04-29 19:19:08"
11368,bEjEqa0jK5,"2022-04-29 19:18:36",133126,"2022-04-29 19:18:36"
11367,YZjn7XRrPv,"2022-04-29 19:18:15",133125,"2022-04-29 19:18:15"
11366,blNedmxrxw,"2022-04-29 19:17:57",133124,"2022-04-29 19:17:57"
11365,PEryY6yrOn,"2022-04-29 19:17:40",133123,"2022-04-29 19:17:40"
11364,kMjmoxKNvV,"2022-04-29 19:17:13",133122,"2022-04-29 19:17:13"
11363,9EjVmBqQo2,"2022-04-29 19:15:57",133121,"2022-04-29 19:15:57"
11362,GDN1EaRNeq,"2022-04-29 19:15:43",133120,"2022-04-29 19:15:43"
11361,b1rADa1jKk,"2022-04-29 19:15:21",133119,"2022-04-29 19:15:21"
11360,68j9Valr2V,"2022-04-29 19:14:57",133118,"2022-04-29 19:14:57"
11359,Varwx6lNOR,"2022-04-29 19:10:49",133117,"2022-04-29 19:10:49"
11358,5MjK2zMQ0k,"2022-04-29 19:10:19",133116,"2022-04-29 19:10:19"
11357,X9Qo959rwY,"2022-04-29 18:30:14",133115,"2022-04-29 18:30:14"
11356,DXQ81agjYR,"2022-04-29 18:30:06",133114,"2022-04-29 18:30:06"
11355,3kjZRl5j6V,"2022-04-29 18:29:58",133113,"2022-04-29 18:29:58"
11354,98rdPVOrZw,"2022-04-29 18:29:48",133112,"2022-04-29 18:29:48"
11353,2ejlop6Qo9,"2022-04-29 18:29:09",133111,"2022-04-29 18:29:09"
11352,ykNOqaPjDY,"2022-04-29 18:28:58",133110,"2022-04-29 18:28:58"
11351,GArg3GqrmR,"2022-04-29 18:28:50",133109,"2022-04-29 18:28:50"
11350,6WQbpGVrnB,"2022-04-29 18:28:41",133108,"2022-04-29 18:28:41"
11349,aANB1evr1b,"2022-04-29 17:44:42",133107,"2022-04-29 17:44:42"
11348,PzQ4mO9jJG,"2022-04-29 17:44:14",133106,"2022-04-29 17:44:14"
11347,m9N0E4BQzq,"2022-04-29 17:44:00",133105,"2022-04-29 17:44:00"
11346,MXQJw5ajZ6,"2022-04-29 17:43:49",133104,"2022-04-29 17:43:49"
11345,VWQWqGGrZ4,"2022-04-29 17:43:36",133103,"2022-04-29 17:43:36"
11344,a6jMYk3j75,"2022-04-29 17:43:25",133102,"2022-04-29 17:43:25"
11343,74QYRGpjBE,"2022-04-29 17:43:01",133101,"2022-04-29 17:43:01"
11342,AXQv2MAQLY,"2022-04-29 13:58:46",133100,"2022-04-29 13:58:46"
11341,3GN6Dd6jzx,"2022-04-29 13:57:20",133099,"2022-04-29 13:57:20"
11340,03rzk4qN69,"2022-04-29 13:55:59",133098,"2022-04-29 13:55:59"
11339,X6QagGkrZk,"2022-04-28 20:42:53",133097,"2022-04-28 20:42:53"
11338,DzjG6pOQYp,"2022-04-28 20:42:45",133096,"2022-04-28 20:42:45"
11337,OGQ3GgDQln,"2022-04-28 20:42:36",133095,"2022-04-28 20:42:36"
11336,awrRZGlr5k,"2022-04-28 20:42:21",133094,"2022-04-28 20:42:21"
11335,VXr7YZ7QJe,"2022-04-28 20:42:14",133093,"2022-04-28 20:42:14"
11334,0VNq2GWQml,"2022-04-28 20:42:03",133092,"2022-04-28 20:42:03"
11333,4yQkmGErgP,"2022-04-28 20:41:52",133091,"2022-04-28 20:41:52"
11332,8qQPqRVj16,"2022-04-28 19:02:57",133090,"2022-04-28 19:02:57"
11331,loNLEP7QM8,"2022-04-28 19:02:45",133089,"2022-04-28 19:02:45"
11330,GWN51l8NlA,"2022-04-28 19:02:32",133088,"2022-04-28 19:02:32"
11329,xPjXvG6NKG,"2022-04-28 19:02:19",133087,"2022-04-28 19:02:19"
11328,5nQxdJbQxY,"2022-04-28 19:02:06",133086,"2022-04-28 19:02:06"
11327,72Np2Gvjwv,"2022-04-28 19:01:52",133085,"2022-04-28 19:01:52"
11326,Z9Q2Xbmr2m,"2022-04-28 19:01:39",133084,"2022-04-28 19:01:39"
11325,oOjDqEMrB9,"2022-04-28 18:49:16",133083,"2022-04-28 18:49:16"
11324,bEjEqD0jK5,"2022-04-28 18:49:01",133082,"2022-04-28 18:49:01"
11323,YZjn7GRrPv,"2022-04-28 18:47:24",133081,"2022-04-28 18:47:24"
11322,blNedGxrxw,"2022-04-28 18:46:21",133080,"2022-04-28 18:46:21"
11321,PEryY0yrOn,"2022-04-28 18:45:50",133079,"2022-04-28 18:45:50"
11320,kMjmoGKNvV,"2022-04-28 18:45:37",133078,"2022-04-28 18:45:37"
11319,9EjVmGqQo2,"2022-04-28 18:42:30",133077,"2022-04-28 18:42:30"
11318,GDN1EBRNeq,"2022-04-28 18:42:17",133076,"2022-04-28 18:42:17"
11317,b1rADy1jKk,"2022-04-28 18:41:44",133075,"2022-04-28 18:41:44"
11316,68j9Volr2V,"2022-04-28 18:41:23",133074,"2022-04-28 18:41:23"
11315,VarwxWlNOR,"2022-04-28 18:41:01",133073,"2022-04-28 18:41:01"
11314,5MjK2LMQ0k,"2022-04-28 18:40:37",133072,"2022-04-28 18:40:37"
11313,X9Qo9G9rwY,"2022-04-28 18:40:17",133071,"2022-04-28 18:40:17"
11312,DXQ818gjYR,"2022-04-28 18:39:58",133070,"2022-04-28 18:39:58"
11311,3kjZRG5j6V,"2022-04-27 23:03:15",133069,"2022-04-27 23:03:15"
11310,98rdPGOrZw,"2022-04-27 23:03:05",133068,"2022-04-27 23:03:05"
11309,2ejloG6Qo9,"2022-04-27 23:02:58",133067,"2022-04-27 23:02:58"
11308,ykNOq7PjDY,"2022-04-27 23:02:50",133066,"2022-04-27 23:02:50"
11307,GArg3nqrmR,"2022-04-27 23:02:38",133065,"2022-04-27 23:02:38"
11306,6WQbp1VrnB,"2022-04-27 20:26:28",133064,"2022-04-27 20:26:28"
